Date,Ticker,Action,Shares,Price,Total
1994-01-04,Stock_15,BUY,100,57.901872591931856,-5790.187259193185
1994-01-05,Stock_01,SELL,100,116.35196725308204,11635.196725308204
1994-01-05,Stock_10,BUY,100,171.44265435882872,-17144.265435882873
1994-01-07,Stock_06,SELL,100,145.08147204552137,14508.147204552137
1994-01-07,Stock_08,BUY,100,161.30241476489263,-16130.241476489264
1994-01-10,Stock_10,BUY,200,170.83284041630867,-34166.568083261736
1994-01-10,Stock_11,SELL,100,238.92810328977333,23892.81032897733
1994-01-10,Stock_14,SELL,100,131.21425627539105,13121.425627539105
1994-01-11,Stock_03,BUY,100,157.54664780250866,-15754.664780250865
1994-01-11,Stock_06,BUY,100,147.78090488316954,-14778.090488316953
1994-01-11,Stock_08,SELL,100,158.5853921047359,15858.53921047359
1994-01-11,Stock_09,SELL,100,159.44987034116676,15944.987034116675
1994-01-12,Stock_06,SELL,100,148.04635964286774,14804.635964286774
1994-01-12,Stock_08,BUY,100,159.7498145424343,-15974.98145424343
1994-01-12,Stock_10,SELL,100,171.96532722558874,17196.532722558874
1994-01-12,Stock_11,BUY,200,235.41446617135617,-47082.893234271236
1994-01-12,Stock_14,SELL,100,133.64630149353326,13364.630149353326
1994-01-14,Stock_03,SELL,100,159.70272593500232,15970.272593500233
1994-01-14,Stock_09,BUY,100,156.2968823382744,-15629.68823382744
1994-01-17,Stock_02,SELL,100,133.48192472841393,13348.192472841392
1994-01-17,Stock_09,BUY,100,154.94564083614335,-15494.564083614336
1994-01-24,Stock_06,BUY,100,143.6065446783747,-14360.654467837468
1994-01-24,Stock_08,SELL,100,157.80909703516951,15780.90970351695
1994-01-26,Stock_01,BUY,200,121.2800383248262,-24256.00766496524
1994-01-26,Stock_10,SELL,200,179.80569796746911,35961.13959349383
1994-01-26,Stock_11,SELL,200,244.78420226034507,48956.84045206902
1994-01-26,Stock_14,BUY,300,131.9091319451259,-39572.73958353777
1994-01-26,Stock_15,SELL,100,55.83708789358636,5583.708789358636
1994-02-01,Stock_06,SELL,100,143.2256355610581,14322.563556105812
1994-02-01,Stock_08,BUY,100,151.1552113197833,-15115.521131978328
1994-02-01,Stock_10,BUY,100,175.10146857882887,-17510.146857882886
1994-02-01,Stock_11,SELL,100,246.73622906611172,24673.62290661117
1994-02-03,Stock_03,BUY,100,164.03851272874536,-16403.851272874537
1994-02-03,Stock_09,SELL,100,163.96923316756067,16396.923316756067
1994-02-04,Stock_03,BUY,100,160.20729686317316,-16020.729686317316
1994-02-04,Stock_09,SELL,100,156.70191140230432,15670.191140230432
1994-02-04,Stock_14,SELL,100,127.9715293178681,12797.15293178681
1994-02-04,Stock_15,BUY,100,48.544439175497104,-4854.44391754971
1994-02-08,Stock_02,BUY,100,132.90494849191356,-13290.494849191356
1994-02-08,Stock_03,SELL,100,159.65995694286136,15965.995694286135
1994-02-10,Stock_06,BUY,100,129.9607258247027,-12996.072582470271
1994-02-10,Stock_08,SELL,100,137.90276709645497,13790.276709645497
1994-02-14,Stock_10,SELL,100,165.9543809524884,16595.43809524884
1994-02-14,Stock_11,BUY,100,230.33923729356007,-23033.923729356007
1994-02-17,Stock_02,BUY,100,120.46942263028684,-12046.942263028684
1994-02-17,Stock_03,SELL,100,143.55323503259862,14355.323503259862
1994-02-21,Stock_02,SELL,100,122.7085339109637,12270.853391096369
1994-02-21,Stock_03,BUY,100,146.22727220966144,-14622.727220966144
1994-02-22,Stock_01,BUY,100,109.58155594446318,-10958.155594446318
1994-02-22,Stock_10,SELL,100,171.70395607464866,17170.395607464867
1994-03-01,Stock_01,SELL,100,109.57023552375968,10957.023552375967
1994-03-01,Stock_10,BUY,100,175.10146857882887,-17510.146857882886
1994-03-02,Stock_01,BUY,100,109.55894616045182,-10955.894616045183
1994-03-02,Stock_02,BUY,100,122.9861092779305,-12298.61092779305
1994-03-02,Stock_09,SELL,100,150.79719632430465,15079.719632430464
1994-03-02,Stock_11,SELL,100,243.22255484115152,24322.25548411515
1994-03-02,Stock_14,BUY,100,138.51032651005175,-13851.032651005175
1994-03-02,Stock_15,SELL,100,46.47965447715162,4647.965447715162
1994-03-03,Stock_03,BUY,100,156.04769466135647,-15604.769466135647
1994-03-03,Stock_06,SELL,100,134.19559494442845,13419.559494442845
1994-03-03,Stock_08,BUY,100,127.25647936855796,-12725.647936855796
1994-03-03,Stock_09,SELL,100,155.79348668533618,15579.348668533617
1994-03-07,Stock_02,BUY,100,134.05229653396876,-13405.229653396877
1994-03-07,Stock_03,SELL,200,164.19485421958134,32838.97084391627
1994-03-07,Stock_09,BUY,100,158.51873044804506,-15851.873044804506
1994-03-08,Stock_02,SELL,100,133.84870473960063,13384.870473960063
1994-03-08,Stock_09,BUY,100,153.52247047520908,-15352.247047520908
1994-03-09,Stock_03,SELL,100,162.70930177764365,16270.930177764365
1994-03-09,Stock_09,BUY,100,155.79348668533618,-15579.348668533617
1994-03-11,Stock_03,BUY,100,165.83679848361965,-16583.679848361964
1994-03-11,Stock_09,SELL,100,164.42344552604473,16442.344552604474
1994-03-15,Stock_10,BUY,100,169.96169004040866,-16996.169004040865
1994-03-15,Stock_11,SELL,100,241.6609445285011,24166.09445285011
1994-03-16,Stock_06,BUY,100,128.30262236479737,-12830.262236479737
1994-03-16,Stock_08,SELL,100,122.53906608036831,12253.906608036832
1994-03-21,Stock_01,SELL,100,108.10086355088522,10810.086355088522
1994-03-21,Stock_11,BUY,100,243.7431596406973,-24374.315964069727
1994-03-23,Stock_02,SELL,100,138.47509367483786,13847.509367483786
1994-03-23,Stock_03,BUY,100,172.9519154600847,-17295.19154600847
1994-03-25,Stock_02,BUY,100,132.1832525377999,-13218.325253779989
1994-03-25,Stock_03,SELL,100,173.342876141112,17334.2876141112
1994-03-28,Stock_01,SELL,100,114.58871467415356,11458.871467415356
1994-03-28,Stock_06,SELL,100,125.86021702136946,12586.021702136946
1994-03-28,Stock_08,BUY,100,109.56630305858523,-10956.630305858524
1994-03-28,Stock_10,BUY,100,173.62052161918882,-17362.05216191888
1994-04-06,Stock_01,BUY,200,111.79693432447834,-22359.38686489567
1994-04-06,Stock_10,SELL,100,174.75300842846886,17475.300842846886
1994-04-06,Stock_11,SELL,100,259.2292043336732,25922.92043336732
1994-04-07,Stock_02,SELL,100,132.05373396893924,13205.373396893923
1994-04-07,Stock_03,BUY,100,170.05896244740305,-17005.896244740306
1994-04-13,Stock_01,SELL,100,107.33227841712878,10733.227841712878
1994-04-13,Stock_10,BUY,100,158.63670043614803,-15863.670043614804
1994-04-15,Stock_01,SELL,100,109.51371106373132,10951.371106373132
1994-04-15,Stock_06,BUY,100,121.21475052093956,-12121.475052093956
1994-04-15,Stock_08,SELL,100,103.05184956928572,10305.184956928571
1994-04-15,Stock_11,BUY,100,253.6333892096028,-25363.33892096028
1994-04-21,Stock_01,BUY,100,106.31500895229426,-10631.500895229427
1994-04-21,Stock_10,SELL,100,163.68937261636827,16368.937261636827
1994-04-22,Stock_01,BUY,100,101.80514124127092,-10180.514124127092
1994-04-22,Stock_11,SELL,100,245.3047328468047,24530.473284680473
1994-04-25,Stock_10,SELL,100,163.25378874902822,16325.37887490282
1994-04-25,Stock_11,BUY,100,247.25677820584292,-24725.677820584293
1994-04-26,Stock_02,SELL,100,131.49304467753095,13149.304467753094
1994-04-26,Stock_03,BUY,100,158.87809849488755,-15887.809849488754
1994-04-28,Stock_01,SELL,100,101.57909775159985,10157.909775159984
1994-04-28,Stock_11,BUY,100,240.48971360242385,-24048.971360242384
1994-05-09,Stock_10,SELL,100,180.50260090940915,18050.260090940916
1994-05-09,Stock_11,BUY,100,262.8729926519768,-26287.299265197682
1994-05-11,Stock_06,SELL,100,114.94145142949236,11494.145142949235
1994-05-11,Stock_08,BUY,100,93.6171439928134,-9361.71439928134
1994-05-12,Stock_01,BUY,100,107.71658263053035,-10771.658263053036
1994-05-12,Stock_02,BUY,100,134.37869289047453,-13437.869289047452
1994-05-12,Stock_03,SELL,100,160.7546116178526,16075.461161785259
1994-05-12,Stock_11,SELL,100,261.57164763255616,26157.164763255616
1994-05-18,Stock_06,BUY,100,122.89665054353812,-12289.66505435381
1994-05-18,Stock_08,SELL,100,100.97396858418917,10097.396858418917
1994-05-24,Stock_06,BUY,100,122.62392552365158,-12262.392552365158
1994-05-24,Stock_08,SELL,100,106.42141464419524,10642.141464419525
1994-05-26,Stock_01,SELL,100,109.43460787708726,10943.460787708726
1994-05-26,Stock_02,BUY,100,144.54364926188262,-14454.364926188262
1994-05-26,Stock_03,SELL,100,177.64321714172144,17764.321714172143
1994-05-26,Stock_06,SELL,100,123.05574287370902,12305.574287370902
1994-05-26,Stock_08,BUY,100,109.51015910176928,-10951.015910176928
1994-05-26,Stock_11,BUY,100,262.8729926519768,-26287.299265197682
1994-06-06,Stock_10,BUY,100,206.6371469039705,-20663.71469039705
1994-06-06,Stock_11,SELL,100,269.64003870212446,26964.003870212444
1994-06-16,Stock_02,SELL,100,150.44529105567796,15044.529105567795
1994-06-16,Stock_03,BUY,100,194.8445811441593,-19484.45811441593
1994-06-24,Stock_06,SELL,100,109.16824941160948,10916.824941160949
1994-06-24,Stock_08,BUY,100,91.9885054121746,-9198.85054121746
1994-06-30,Stock_10,BUY,100,212.17622945946405,-21217.622945946405
1994-06-30,Stock_11,SELL,100,286.81784490763715,28681.784490763715
1994-07-01,Stock_01,SELL,100,126.1402722801874,12614.02722801874
1994-07-01,Stock_10,BUY,100,211.9928339484273,-21199.28339484273
1994-07-04,Stock_01,SELL,100,123.99273878090403,12399.273878090404
1994-07-04,Stock_11,BUY,100,286.5576167209504,-28655.761672095043
1994-07-05,Stock_06,BUY,100,116.98326215425853,-11698.326215425852
1994-07-05,Stock_08,SELL,100,102.15333451039352,10215.333451039352
1994-07-08,Stock_10,SELL,100,208.50852754408763,20850.852754408763
1994-07-08,Stock_11,BUY,200,274.4533510455232,-54890.670209104646
1994-07-08,Stock_14,SELL,100,198.5006313007412,19850.06313007412
1994-07-11,Stock_02,BUY,100,145.07094782549362,-14507.094782549362
1994-07-11,Stock_03,SELL,100,189.99386776454256,18999.386776454256
1994-07-14,Stock_06,BUY,100,117.0985770147852,-11709.85770147852
1994-07-14,Stock_08,SELL,100,104.7927962302076,10479.27962302076
1994-07-18,Stock_02,SELL,100,156.17121314829637,15617.121314829637
1994-07-18,Stock_03,BUY,100,202.74988639289856,-20274.988639289855
1994-07-20,Stock_01,BUY,100,128.40087799257418,-12840.087799257419
1994-07-20,Stock_10,SELL,200,216.9442523647215,43388.8504729443
1994-07-20,Stock_11,BUY,100,276.90138101276744,-27690.138101276745
1994-07-25,Stock_01,BUY,100,124.58049999301208,-12458.049999301209
1994-07-25,Stock_02,SELL,100,158.286463954799,15828.646395479898
1994-07-25,Stock_03,BUY,100,198.39221808184652,-19839.22180818465
1994-07-25,Stock_11,SELL,100,273.90935057055947,27390.935057055947
1994-07-27,Stock_02,BUY,100,158.8292824330604,-15882.92824330604
1994-07-27,Stock_03,SELL,100,205.3644823464033,20536.44823464033
1994-07-27,Stock_10,BUY,100,215.66051850502367,-21566.05185050237
1994-07-27,Stock_11,SELL,100,284.5175731949754,28451.75731949754
1994-07-29,Stock_14,SELL,100,225.7162744751699,22571.627447516992
1994-07-29,Stock_15,BUY,100,40.02170521537339,-4002.1705215373386
1994-08-02,Stock_11,SELL,100,294.3097672770384,29430.97672770384
1994-08-02,Stock_14,BUY,200,229.8855023256727,-45977.100465134536
1994-08-02,Stock_15,SELL,100,45.24956923511716,4524.956923511716
1994-08-04,Stock_06,SELL,100,124.75448922155208,12475.448922155208
1994-08-04,Stock_08,BUY,100,119.22563487894917,-11922.563487894917
1994-08-05,Stock_06,BUY,100,121.41080958039768,-12141.080958039769
1994-08-05,Stock_08,SELL,100,115.63152422675262,11563.152422675263
1994-08-05,Stock_10,BUY,100,203.92391750864704,-20392.391750864703
1994-08-05,Stock_11,SELL,100,275.5413519954507,27554.13519954507
1994-08-09,Stock_10,SELL,100,212.54296840519768,21254.296840519768
1994-08-09,Stock_11,BUY,100,274.99737007375853,-27499.737007375854
1994-08-17,Stock_06,SELL,100,121.64139827289472,12164.139827289471
1994-08-17,Stock_08,BUY,100,111.86669278920212,-11186.669278920212
1994-08-22,Stock_10,SELL,100,221.89565342223577,22189.565342223577
1994-08-22,Stock_14,BUY,100,207.8494429506932,-20784.94429506932
1994-08-23,Stock_01,BUY,100,131.07969483003063,-13107.969483003064
1994-08-23,Stock_10,SELL,100,224.0962259668775,22409.62259668775
1994-08-23,Stock_11,SELL,100,287.781613151301,28778.1613151301
1994-08-23,Stock_14,BUY,100,212.77593075971973,-21277.593075971974
1994-08-26,Stock_10,BUY,100,218.41129494155604,-21841.129494155604
1994-08-26,Stock_14,SELL,100,213.8315571866884,21383.15571866884
1994-08-30,Stock_01,SELL,100,131.77607928331955,13177.607928331954
1994-08-30,Stock_02,BUY,100,160.08348678092764,-16008.348678092765
1994-08-30,Stock_03,SELL,100,209.08832904164933,20908.832904164934
1994-08-30,Stock_10,BUY,100,218.22791678929923,-21822.791678929923
1994-09-06,Stock_02,SELL,100,154.71115576047333,15471.115576047334
1994-09-06,Stock_03,BUY,100,198.94681828708488,-19894.68182870849
1994-09-19,Stock_06,SELL,100,121.1744358614528,12117.44358614528
1994-09-19,Stock_08,BUY,100,105.16265261239305,-10516.265261239305
1994-09-23,Stock_02,BUY,100,149.1172127109894,-14911.72127109894
1994-09-23,Stock_03,SELL,100,202.0368182008926,20203.68182008926
1994-09-26,Stock_06,BUY,100,112.69265984356304,-11269.265984356303
1994-09-26,Stock_08,SELL,100,98.00405611854684,9800.405611854685
1994-09-29,Stock_14,SELL,100,171.95667903100244,17195.667903100242
1994-09-29,Stock_15,BUY,100,35.6988322321125,-3569.88322321125
1994-09-30,Stock_01,BUY,200,118.22011618571702,-23644.023237143403
1994-09-30,Stock_10,SELL,100,199.7060290601601,19970.60290601601
1994-09-30,Stock_11,SELL,100,276.90138101276744,27690.138101276745
1994-10-03,Stock_02,SELL,100,144.24265456285988,14424.265456285988
1994-10-03,Stock_03,BUY,100,187.69615745330847,-18769.615745330848
1994-10-04,Stock_11,BUY,100,294.5817396846129,-29458.17396846129
1994-10-04,Stock_14,SELL,100,182.982552548427,18298.2552548427
1994-10-05,Stock_01,SELL,100,129.45484177033367,12945.484177033368
1994-10-05,Stock_06,SELL,100,114.39834822314349,11439.83482231435
1994-10-05,Stock_08,BUY,100,96.07241360430186,-9607.241360430186
1994-10-05,Stock_10,BUY,100,215.29372748295,-21529.372748295
1994-10-17,Stock_01,SELL,100,132.79741726698023,13279.741726698023
1994-10-17,Stock_10,BUY,100,207.40825863054675,-20740.825863054677
1994-10-21,Stock_06,BUY,100,114.95915935442058,-11495.915935442057
1994-10-21,Stock_08,SELL,100,98.11772544778285,9811.772544778285
1994-10-24,Stock_14,BUY,100,186.85334851071903,-18685.334851071904
1994-10-24,Stock_15,SELL,100,36.1117926539762,3611.1792653976204
1994-11-03,Stock_06,SELL,100,118.30043472217184,11830.043472217185
1994-11-03,Stock_08,BUY,100,96.35647096914776,-9635.647096914776
1994-11-08,Stock_01,SELL,100,137.2309381352208,13723.09381352208
1994-11-08,Stock_10,BUY,100,202.6402183665093,-20264.02183665093
1994-11-16,Stock_10,SELL,100,187.96942806378345,18796.942806378345
1994-11-16,Stock_14,BUY,100,156.82544043857413,-15682.544043857413
1994-11-18,Stock_03,SELL,100,168.6809427524017,16868.09427524017
1994-11-18,Stock_09,BUY,100,168.30281776062398,-16830.2817760624
1994-11-21,Stock_01,BUY,100,131.49752550200398,-13149.752550200397
1994-11-21,Stock_10,SELL,200,194.75464536142587,38950.92907228517
1994-11-21,Stock_11,BUY,100,269.013253529528,-26901.3253529528
1994-11-22,Stock_03,BUY,100,173.83088808321116,-17383.088808321118
1994-11-22,Stock_09,SELL,100,179.3390658638308,17933.90658638308
1994-11-24,Stock_06,BUY,100,106.4540298822464,-10645.40298822464
1994-11-24,Stock_08,SELL,100,86.46122966357085,8646.122966357085
1994-11-30,Stock_02,BUY,100,145.1836514932439,-14518.36514932439
1994-11-30,Stock_09,SELL,100,187.15641396805563,18715.641396805564
1994-11-30,Stock_10,BUY,100,196.0383618623437,-19603.83618623437
1994-11-30,Stock_14,SELL,200,169.37617019606307,33875.23403921261
1994-11-30,Stock_15,BUY,100,30.19859443304335,-3019.859443304335
1994-12-05,Stock_01,BUY,100,126.66938936501602,-12666.938936501601
1994-12-05,Stock_10,SELL,200,190.72018714153572,38144.03742830714
1994-12-05,Stock_11,BUY,100,257.7250163964537,-25772.501639645372
1994-12-08,Stock_02,SELL,100,145.05200117744153,14505.200117744153
1994-12-08,Stock_09,BUY,100,188.53596207431647,-18853.59620743165
1994-12-12,Stock_01,BUY,100,118.19689301814218,-11819.689301814218
1994-12-12,Stock_11,SELL,100,240.31668579199743,24031.668579199744
1994-12-14,Stock_10,SELL,100,180.08387241748005,18008.387241748005
1994-12-14,Stock_14,BUY,100,147.32442316121393,-14732.442316121393
1994-12-15,Stock_03,SELL,100,167.30028066600596,16730.028066600597
1994-12-15,Stock_09,BUY,100,164.46630807583009,-16446.63080758301
1994-12-19,Stock_01,SELL,100,120.05390011009848,12005.390011009848
1994-12-19,Stock_02,BUY,100,136.50855712110564,-13650.855712110564
1994-12-19,Stock_03,SELL,100,185.7098089280491,18570.98089280491
1994-12-19,Stock_10,BUY,200,184.48510430066372,-36897.02086013275
1994-12-19,Stock_14,SELL,100,152.72008844752355,15272.008844752356
1994-12-21,Stock_10,SELL,100,192.3706425881872,19237.06425881872
1994-12-21,Stock_11,BUY,100,249.83683325339965,-24983.683325339964
1994-12-21,Stock_14,BUY,100,165.38808967741517,-16538.808967741516
1994-12-21,Stock_15,SELL,100,30.07558590883991,3007.5585908839907
1994-12-22,Stock_01,SELL,100,125.53195883652783,12553.195883652783
1994-12-22,Stock_11,BUY,200,250.51684776205803,-50103.369552411605
1994-12-22,Stock_14,SELL,100,163.6286250727795,16362.86250727795
1994-12-26,Stock_02,SELL,100,145.7479567853057,14574.795678530569
1994-12-26,Stock_03,BUY,200,192.00779782283303,-38401.5595645666
1994-12-26,Stock_09,SELL,100,188.69367680908144,18869.367680908144
1994-12-27,Stock_01,BUY,100,124.90523612161456,-12490.523612161456
1994-12-27,Stock_06,BUY,100,121.9864238148122,-12198.64238148122
1994-12-27,Stock_08,SELL,100,101.19763691215094,10119.763691215094
1994-12-27,Stock_11,SELL,100,255.8209869041733,25582.09869041733
1994-12-29,Stock_01,SELL,100,123.3035829364457,12330.35829364457
1994-12-29,Stock_06,SELL,100,122.41362134942268,12241.362134942268
1994-12-29,Stock_08,BUY,100,99.18284729519328,-9918.284729519328
1994-12-29,Stock_10,BUY,100,186.318955258352,-18631.8955258352
1994-12-30,Stock_10,BUY,100,188.15282357482027,-18815.28235748203
1994-12-30,Stock_11,SELL,100,245.2127828330289,24521.27828330289
1995-01-02,Stock_01,SELL,100,127.64429654222486,12764.429654222486
1995-01-02,Stock_02,BUY,100,146.27815412630002,-14627.815412630003
1995-01-02,Stock_09,SELL,100,195.6823388213908,19568.23388213908
1995-01-02,Stock_11,BUY,100,249.5648608458251,-24956.48608458251
1995-01-06,Stock_01,SELL,100,127.69070405563,12769.070405563
1995-01-06,Stock_10,BUY,100,187.7860151939666,-18778.60151939666
1995-01-11,Stock_02,SELL,100,152.98048604826414,15298.048604826414
1995-01-11,Stock_09,BUY,100,198.0118523078999,-19801.18523078999
1995-01-19,Stock_01,BUY,100,129.6869802738952,-12968.698027389519
1995-01-19,Stock_02,SELL,100,149.79968053680176,14979.968053680175
1995-01-19,Stock_03,SELL,100,206.70301716428244,20670.301716428243
1995-01-19,Stock_09,BUY,200,198.47779450985587,-39695.55890197118
1995-01-19,Stock_11,SELL,100,246.5728118503456,24657.28118503456
1995-01-20,Stock_02,BUY,200,151.01143921308653,-30202.287842617305
1995-01-20,Stock_03,SELL,100,203.3925537284677,20339.255372846772
1995-01-20,Stock_09,SELL,100,197.54597088233496,19754.597088233495
1995-01-23,Stock_06,SELL,100,117.5483812839542,11754.83812839542
1995-01-23,Stock_08,BUY,100,92.96595274368802,-9296.595274368801
1995-01-25,Stock_11,SELL,100,247.9328037611192,24793.28037611192
1995-01-25,Stock_14,BUY,100,184.8593278773249,-18485.93278773249
1995-01-31,Stock_01,BUY,100,131.17254091423655,-13117.254091423654
1995-01-31,Stock_10,SELL,100,185.21865162725112,18521.865162725113
1995-02-01,Stock_03,BUY,100,207.26824984917928,-20726.82498491793
1995-02-01,Stock_09,SELL,100,195.6823388213908,19568.23388213908
1995-02-01,Stock_10,BUY,100,185.21865162725112,-18521.865162725113
1995-02-01,Stock_11,SELL,100,248.34086441547453,24834.086441547453
1995-02-07,Stock_06,BUY,100,116.07695775552132,-11607.695775552133
1995-02-07,Stock_08,SELL,100,89.56965677267233,8956.965677267233
1995-02-09,Stock_10,SELL,100,191.08697816360944,19108.697816360946
1995-02-09,Stock_11,BUY,100,250.7888572761757,-25078.88572761757
1995-02-15,Stock_01,BUY,200,125.04450524792344,-25008.90104958469
1995-02-15,Stock_10,SELL,100,191.08697816360944,19108.697816360946
1995-02-15,Stock_11,SELL,100,245.2127828330289,24521.27828330289
1995-02-16,Stock_10,SELL,100,186.50235076938887,18650.235076938887
1995-02-16,Stock_11,BUY,100,245.2127828330289,-24521.27828330289
1995-02-17,Stock_10,BUY,100,186.50235076938887,-18650.235076938887
1995-02-17,Stock_11,SELL,100,239.36462466267835,23936.462466267836
1995-02-22,Stock_01,SELL,100,119.05573094357028,11905.573094357029
1995-02-22,Stock_02,SELL,100,148.2092877425049,14820.92877425049
1995-02-22,Stock_03,BUY,100,204.03854292750412,-20403.854292750413
1995-02-22,Stock_10,SELL,100,186.50235076938887,18650.235076938887
1995-02-22,Stock_11,BUY,200,227.9404291557241,-45588.08583114482
1995-02-24,Stock_10,BUY,100,175.95772512146155,-17595.772512146155
1995-02-24,Stock_11,SELL,100,235.96458922592967,23596.458922592967
1995-02-28,Stock_02,SELL,100,151.20069650348677,15120.069650348676
1995-02-28,Stock_03,SELL,100,206.3801043530693,20638.01043530693
1995-02-28,Stock_09,BUY,200,186.36411774027908,-37272.823548055814
1995-03-03,Stock_01,SELL,100,122.32866799488797,12232.866799488796
1995-03-03,Stock_06,SELL,100,107.08062620080324,10708.062620080324
1995-03-03,Stock_08,BUY,100,78.5173841070454,-7851.73841070454
1995-03-03,Stock_10,BUY,100,181.00078053754413,-18100.078053754412
1995-03-07,Stock_01,BUY,100,123.25715989434272,-12325.715989434271
1995-03-07,Stock_11,SELL,100,243.3087347874769,24330.87347874769
1995-03-10,Stock_06,BUY,100,104.55228244320789,-10455.228244320788
1995-03-10,Stock_08,SELL,100,78.22955557843349,7822.955557843349
1995-03-13,Stock_02,BUY,200,134.20132955263696,-26840.265910527392
1995-03-13,Stock_03,SELL,100,185.7905276937403,18579.05276937403
1995-03-13,Stock_09,SELL,100,168.65951439967438,16865.951439967437
1995-03-14,Stock_02,SELL,100,133.3635330816743,13336.353308167429
1995-03-14,Stock_03,BUY,200,184.33713692991745,-36867.42738598349
1995-03-14,Stock_09,SELL,100,168.19360258591388,16819.360258591387
1995-03-16,Stock_01,SELL,100,113.4035566929464,11340.35566929464
1995-03-16,Stock_06,SELL,100,97.32850760923812,9732.850760923811
1995-03-16,Stock_08,BUY,100,66.54405510819761,-6654.405510819761
1995-03-16,Stock_11,BUY,100,223.4523742157764,-22345.23742157764
1995-03-21,Stock_02,SELL,100,131.04053656269753,13104.053656269753
1995-03-21,Stock_03,BUY,100,179.97701496971348,-17997.70149697135
1995-03-22,Stock_02,BUY,100,126.24218338701716,-12624.218338701716
1995-03-22,Stock_03,SELL,100,171.7411717231657,17174.11717231657
1995-03-27,Stock_02,BUY,100,127.49886813202689,-12749.88681320269
1995-03-27,Stock_09,SELL,100,164.00041145616737,16400.04114561674
1995-03-31,Stock_02,BUY,100,127.23233999570662,-12723.233999570662
1995-03-31,Stock_03,SELL,100,190.55439447619403,19055.439447619403
1995-04-04,Stock_06,BUY,100,100.025380264969,-10002.5380264969
1995-04-04,Stock_08,SELL,100,71.89751449049511,7189.751449049511
1995-04-06,Stock_01,BUY,100,95.0890648462892,-9508.90648462892
1995-04-06,Stock_11,SELL,100,234.33256924776688,23433.256924776688
1995-04-10,Stock_06,BUY,100,103.13159482757914,-10313.159482757914
1995-04-10,Stock_08,SELL,100,80.35940602355687,8035.940602355688
1995-04-12,Stock_14,SELL,100,143.68823556349315,14368.823556349314
1995-04-12,Stock_15,BUY,100,16.588577872422285,-1658.8577872422284
1995-04-13,Stock_02,SELL,100,104.21167450216488,10421.167450216488
1995-04-13,Stock_03,BUY,100,149.85972991110933,-14985.972991110933
1995-04-20,Stock_14,BUY,100,152.36815627473686,-15236.815627473687
1995-04-20,Stock_15,SELL,100,20.94659490467179,2094.6594904671792
1995-04-21,Stock_02,SELL,100,110.68564054263916,11068.564054263916
1995-04-21,Stock_09,BUY,100,147.2276469371814,-14722.76469371814
1995-04-25,Stock_01,SELL,100,96.3425413335114,9634.25413335114
1995-04-25,Stock_11,BUY,100,226.44438610471283,-22644.438610471283
1995-04-26,Stock_06,SELL,100,107.6585052115293,10765.85052115293
1995-04-26,Stock_08,BUY,100,83.60859131605851,-8360.85913160585
1995-05-02,Stock_01,SELL,200,106.16132143006884,21232.264286013768
1995-05-02,Stock_10,BUY,100,172.10664505382826,-17210.664505382825
1995-05-02,Stock_11,BUY,100,233.1085357108732,-23310.853571087322
1995-05-04,Stock_06,BUY,100,113.7264892012019,-11372.64892012019
1995-05-04,Stock_08,SELL,100,93.2624226823199,9326.24226823199
1995-05-11,Stock_06,SELL,100,113.48570080959188,11348.570080959187
1995-05-11,Stock_08,BUY,100,90.1614673174714,-9016.14673174714
1995-05-16,Stock_01,BUY,200,104.4320223489019,-20886.40446978038
1995-05-16,Stock_10,SELL,100,174.490647827067,17449.0647827067
1995-05-16,Stock_11,SELL,100,237.73266034433016,23773.266034433014
1995-05-19,Stock_10,BUY,100,169.57542246713916,-16957.542246713918
1995-05-19,Stock_11,SELL,100,235.67280192434532,23567.280192434533
1995-05-25,Stock_10,SELL,100,166.03645326447915,16603.645326447913
1995-05-25,Stock_11,BUY,100,224.250647277261,-22425.0647277261
1995-05-26,Stock_02,SELL,100,112.83576633065088,11283.576633065088
1995-05-26,Stock_09,BUY,100,146.60739347835897,-14660.739347835897
1995-05-30,Stock_02,SELL,100,108.90452612709892,10890.452612709892
1995-05-30,Stock_03,BUY,100,154.6421815130371,-15464.218151303709
1995-05-31,Stock_10,BUY,100,160.03986270246523,-16003.986270246523
1995-05-31,Stock_11,SELL,100,225.6964851754722,22569.64851754722
1995-06-06,Stock_02,BUY,100,112.35631253601682,-11235.631253601681
1995-06-06,Stock_09,SELL,100,148.49910423196647,14849.910423196647
1995-06-07,Stock_10,SELL,100,167.9042232783497,16790.422327834967
1995-06-07,Stock_11,BUY,100,234.37156822455395,-23437.156822455396
1995-06-08,Stock_02,BUY,100,117.59157422040568,-11759.157422040567
1995-06-08,Stock_03,SELL,100,171.5502400706953,17155.024007069533
1995-06-08,Stock_10,BUY,100,167.80593786580917,-16780.593786580917
1995-06-08,Stock_14,SELL,100,157.99841684166452,15799.841684166453
1995-06-09,Stock_03,BUY,100,167.84592190613557,-16784.592190613555
1995-06-09,Stock_09,SELL,100,160.79520133926854,16079.520133926855
1995-06-15,Stock_01,SELL,100,110.58325788974317,11058.325788974316
1995-06-15,Stock_11,BUY,200,236.5403343485065,-47308.066869701295
1995-06-15,Stock_14,SELL,100,162.6902701182135,16269.02701182135
1995-06-21,Stock_11,SELL,100,228.00981839130148,22800.98183913015
1995-06-21,Stock_14,BUY,100,163.27674523580558,-16327.674523580557
